word,sentence,wakati
ばんばん,"延々と 続く いびき ＆ どす ん ば たん / どー ん / ばんばん っ 等 の 音 が 断続 的 に 続い て 寝付け た ( 気絶 し た ？) の は 朝 4 時 頃 でし た ', 
",1
ばんばん,"結局 自分 で 台車 を 取り に 行き 運び まし た が 、 ふろ ん と ３ 人 は 、 詫びる 様子 どころか 、 逆 に 電卓 やぼ ー る ぺん を ばんばん と 音 を 立て て 扱い 、 最後 まで 申し訳 あり ませ ん の 一言 も なく 、 とても 気分 が 悪かっ た です ', 
",1
ばんばん,"夜中 の １ 時 過 ぎにどあをばんばんたたかれ 起き て しまい まし た ', 
",0
ばんばん,"また 、 えれ べ ー た ー を 出 て 部屋 に 行きつく まで が … 何故 な ん だろ う … 通路 が これ ま たまん し ょんみたく 、 お 外 に 出 て ます 片側 、 熱風 ばんばん です … orz どうして こう なっ た … と 言わ ん ばかり の 建物 設計 です 
",1
ごたごた,"食事 を 頂く の は 、 １ 階 ふろ ん と 横 の えれ べ ー た ー ほ ー る 前 に あり ち ぇっくあうとする 方 や 食事 する 方 で ごたごた し て 、 ゆっくり 食べ れ ない し 席 で 食事 し て て もち ぇっくあうとの 方 の 列 が 横 に まで 立ち並び 荷物 を 引きずり ながら 来ら れる ので 非常 に 不衛生 でし た ', 
",1
ごたごた,"いくら 無料 と は 言え 、 あの ごたごた ぶり は 残念 ', 
",1
ごたごた,"ち ぇっくいん 時間 前 に 到着 し た が 、 「 16 時 まで お 部屋 に は 入れ ませ ん 」 と の 事 だっ た ので 時間 を 潰し 、 16 時 に ほてる に 戻る と 、 ふろ ん と が ごたごた … ', 
",1
ごたごた,"あの 最初 の ふろ ん とまん は 学生 ばい と ？ とても 接客 の ぷろとは 思え ませ ん から 深夜 未明 は 馬鹿 社員 を あてがう か 学生 ある ば いと でも 雇っ て いる の でしょ う か ？ その後 の 落ち も あっ て 、 その ふろ ん と の ごたごた も 済ん で 少し 離れ た 横 の えれ べ ー た ー で 乗り 待ち し て いる と 、 ぺちゃくちゃ と 先 ほど の とら ぶる に関する 愚痴 らしき 会話 が 静か なほ ー る に 丸 聞こえ でし た … これ また ぶち きれ て しまい 、 「 聞こえ てる ぞ ！ 」 と 一喝 し て 最悪 の 気分 で 寝床 に 入り まし た 
",1
はきはき,"ち ぇっくいん 時 ふろ ん と の 女性 すたっ ふ は 、 はきはき と し た 素敵 な 方 で 、 女性 客 限定 の あめ にて ぃぐっずを 下さい まし た が 、 部屋 に 浴衣 が ない こと を 教え て くれ ませ ん でし た ', 
",1
はきはき,"楽天 とら べ る で 決済 済み の はず が 「 まだ お 払い いただい て おり ませ ん 」 と いう から か ー ど で 払い まし た が \ u 3000 どうも おかしい ので 自分 の 控え を 見 たら やはり 支払い 済み でし た \ u 3000 ほか の 人 と 間違え て い た よう です \ u 3000 誰 でも 間違い は ある ので 構わ ない の です が \ u 3000 問題 は その 態度 です \ u 3000 口 で は すみ ませ ん でし た と 言う が 顔 を 見 ない で 棒読み \ u 3000 まったく 誠意 の ない 応対 でし た \ u 3000 受付 に は ２ 人 おら れ まし た \ u 3000 もう 一 人 の 方 は 明るく 声 も はきはき し て い て \ u 3000 教育 は し て い ない の か な と 思い ながら の 宿泊 でし た ', 
",1
はきはき,"はきはき せ ず 、 記入 事項 に 強制 的 に 職業 を 記入 さ せ られ まし た ', 
",1
はきはき,"なんとなく はきはき し て い ない 印象 でし た ', 
",1
はきはき,"となり の 女性 すたっ ふ は はきはき と 丁寧 に 対応 さ れ て まし た ', 
",1
はきはき,"◎ 良かっ た 点 １ 、 宇都宮 駅 、 こん びに が 徒歩 圏内 で 利便 性 が 高い ２ 、 ろ び ー すたっ ふ が 非常 に はきはき し て い て 気持ち良い × 改善 し て いただき たい 点 １ 、 空調 の 効き が 悪い ２ 、 あめ にて ぃ が 宿泊 者 の 動 線 を 無視 し て 配置 さ れ て いる ３ 、 すたっ ふ の 語学 力 ( 英語 )▲ ほてる 側 で は 対処 でき ない けれど 不快 ・ 不満 な 点 １ 、 同じ ふろ あにい た 中高生 が うるさく て 眠れ なかっ た ( 9 / 3 ) ２ 、 隣室 の 宿泊 者 が ど あ 前 に ごみ など を 放置 し て い た ( 9 / 4 )', 
",1
はきはき,"それと 忘れ物 を し た ので 問い合わせ まし た が 、 確認 し 折り返し の 連絡 が 来る まで ２ 時間 … なぜ 忘れ物 を 確認 する だけ で ２ 時間 かかる の ？ それ も と いれ 水 漏れ の 時 の はきはき 喋ら ない すたっ ふ でし た ', 
",1
はきはき,"はきはき と 喋ら ず に 聞こえる ぎりぎり 程度 で は 困り ます し 、 別に 笑え と は 言い ませ ん が 愛想 の 無い 接客 で ち ぇっくいん 時 に がっかり 致し ます 
",1
ごーごー,"ご ー ご ー と 騒音 が 気 に なり 、 一睡 も でき ませ ん でし た ', 
",0
ごーごー,"もう ご ー ご ー とえれ べ ー た ー の 動く 音 で 最悪 でし た ', 
",0
ごーごー,"えれ べた ー 横 の 部屋 でし た が えれ べた ー が 上下 する 「 ご ー ご ー 」 と する 音 が ひっきりなしに 聞こえ て てれ び の 音 も 聞こえ ず らく 全く 落ち着き ませ ん でし た ', 
",0
ごーごー,"疲れ て 具合 悪い 状態 な のに 、 えれ べ ー た ー の ご ー ご ー 音 が 耳 について 寝 れ ない ', 
",0
ごーごー,"また 建物 が 古い の は 仕方 ない として も 、 ご ー ご ー と 立派 な 音 が 出る 割 に 全然 効か ない え あ こん も 、 蒸し暑い 夜 に は きつい もの が あり ます 
",0
すいすい,"「 すいすい お 部屋 に 入り たい 」 「 安心 、 快適 、 清潔 な お 部屋 」 「 女性 に は 嬉しい 選べる あめ にて ぃ ー 」 「 ご 招待 に おすすめ 」 全部 あり ませ ん でし た 
",1
どろどろ,"入室 早々 、 と いれ （ 便器 ） が 、 どろどろ で あっ て 、 その 旨 ふろ ん と に 架 電 し た が 、 「 どこ が 、 汚れ て い た の か ？ 」 と 、 無愛想 な 態様 のみ で 、 一方 的 に 電話 を 切ら れ た ', 
",1
どろどろ,"まず 冷蔵庫 に 前 の 客 の 食べ 残し が 入っ た まま で あっ た こと 、 お 風呂 （ 洗面 す ぺ ー す も 含む ） の 合板 と 合板 の 継ぎ目 （ た いる で いう と 目地 の 部分 ） に 水垢 が たっぷり つい て い た （ 赤く どろどろ し た もの が びっしり ） と いれ っと ぺ ー ぱ ー で 簡単 に 拭き取れる くらい な のに 何故 清掃 時 拭か ない の か ？ くろ ー ぜ っと の 側面 に 手跡 が びっしり ！ 気持ち 悪い ！ あと ふろ ん と の ある 女性 の 対応 が 不快 だっ た こと （ 笑顔 が 全く ない 、 声 が 低音 気味 で ある ため 明る さ が なく 怖い 印象 を 受け た ） 立地 は まずまず だ が 、 朝食 す ぺ ー す も 不衛生 だ し もう 利用 は し ませ ん ', 
",1
どろどろ,"隣 の めっせ で い べ ん と が ある とき は 値段 を 釣り上げ てる よう だ が こういう とき は ふろ ん と で 長時間 待た せる 、 うり の 大 浴場 も どろどろ で 手入れ が 行き届い て ない 、 等 く おり て ぃ が 下がる って こと を 認識 し て 欲しい ', 
",1
どろどろ,"いくら り ふ ぉ ー む 前 の 部屋 だ か と 言っ て 、 何 から 何 まで 汚 すぎる ！ 排水 溝 は 詰まっ て い て 流れ ない し 、 か ー てん は どろどろ に 汚れ てる し 、 隣 の 部屋 の 会話 まで 聞こえる し 、 窓 は 開け られ ない し … 
",1
しゃきしゃき,"鶏肉 入り で 、 玉ねぎ も しゃきしゃき で 、 まずまず でし た 
",1
しゃぶしゃぶ,"外 の 口こみ 通り 、 中国人 の 団体 客 が 多く て 朝食 、 また 隣接 し て いる しゃぶしゃぶ 店 で 夕食 し まし た が 皆さん ご存知 の 通り 戦場 と なっ て い まし た ', 
",1
しゃぶしゃぶ,"しゃぶしゃぶ の 肉 は 良い 肉 です が 、 しょうが 焼き の 厚み で やはり 薄い 方 が 美味しい です よ 
",1
おたおた,"係 の 方 は か細い 日本語 で 「 列 に 並ん で ください … 」 と おたおた する ばかり で 、 何 の 役 に も 立っ て い ませ ん でし た 
",1
かちゃかちゃ,"れん たる PC を 借り た れん たる 料 1000 円 動き もっ さ も さ ぶら う ざのたぶの 切替 に 何 秒 も かかる し 、 文字 入力 時 の 変換 もさ くさく いか ず 、 ぐったり する ぶら う ざ は IE 7 、 OS は Windows 
",0
かちゃかちゃ,"VistaIE 7 で は Gmail が 標準 の いん た ー ふ ぇいす 非 対応 まあ 、 それでも 無い より まし な ので 有難く 使わ せ て いただき まし た あと 今回 それ 以上 に 問題 な の は 、 無線 LAN 部屋 で 無線 LAN が 使用 でき ず 、 大変 こまっ た 持参 の iPad に は この ほてる の wifi は 設定 済み な ので 、 いつも 速やか に つながる が 、 今回 は 接続 でき ない なんど も とら い し た が 、 やはり だめ 試し に 部屋 を 出 て 、 えれ べ ー た ー 付近 で 再 接続 し たら 問題 なく つながる どうやら 、 部屋 の 位置 に 問題 が ある の か 今回 の 部屋 は 廊下 の 一番 奥 、 施設 の 端っこ の ため 、 電波 が 悪い の か ？ ふろ ん と に 降り て 再度 接続 確認 ここ でも 問題 なく つながる ふろ ん と に 事情 を 話し て 、 部屋 を 変え て くれ と 依頼 し た ところ 、 「 あいにく 禁煙 室 が うまっ て おり まし て 」 の 返事 なら ば 、 喫煙 室 で いい よ と いう と 、 端末 を かち ゃかちゃ 操作 しも に た を 見 て 、 「 あいにく 喫煙 室 も あい て ませ ん 」 の 回答 なら 、 しょうが ない や 、 仕方 ない 
",0
ぺこぺこ,"しかも その 男性 は 私 より 怒っ て い た から か 、 ぺこぺこ 対応 し て まし た 
",1
ぐたぐた,"駐車 場 の 説明 、 ち ぇっくいんの 処理 、 ぐたぐた 
",1
はたはた,"以前 、 不祥事 を おこし た まま 何 も 変わっ て い ない の か と はたはた あきれる ばかり です 
",1
かたかた,"隣 の 宿泊 者 の 部屋 から の かた か た 音 が かなり 続き 、 本当に 苦痛 だっ た 私 は 他 の 東横 いん は 3 回 位 利用 し た こと が 有り その 時 は すごく 快適 に 宿泊 が 出来 た が 、 米子 の 東横 いん は はずれ だっ た 、 もう 二度と 東横 いん ぐる ー ぷは 利用 し たく ない ほてる だ ', 
",0
かたかた,"旦那 の 部屋 は え あこ ん の 音 が かた かたし て て 寝 れ なかっ た そう です ', 
",0
かたかた,"時折 かた かた かた かた と 鳴る 音 が 大きく 、 何 度 も 目 が 覚め まし た ', 
",0
かたかた,"時折 かた かた かた かた と 鳴る 音 が 大きく 、 何 度 も 目 が 覚め まし た ', 
",0
かたかた,"ち ぇっくいんの 際 に 時間 が かかっ た こと と 寝よ う と 思っ たら かた か た 音 が し て 気 に なっ て 眠れ ませ ん でし た ', 
",0
かたかた,"五 階 の ５ ２ ８ に 宿泊 し まし た が 、 就寝 の 為 部屋 が 静か に なる と 、 かた かた と 機械 音 が うるさく て 、 ほとんど 眠れ ませ ん でし た ', 
",0
かたかた,"冷蔵庫 は かた かた うるさい し 、 てれ びはいまどきぶらうん 管 だ し ', 
",0
かたかた,"夜間 外出 から 帰る と 、 べ る ぼ ー い は 反応 し て くれ ます が 、 ふろ ん と の 方 は お 帰り なさい の 一言 も なく 、 顔 も 上げ ず に ぱそこん を かた かた ', 
",0
かたかた,"え あこ ん を つける と どこ から とも なく かた か た 音 が し て 落ち着か なかっ た です ', 
",0
かたかた,"初日 は え あこ ん が かた かた と うるさく 寝 れ ませ ん でし た ', 
",0
かたかた,"2 日 目 夜 新しい 部屋 に 入っ て え あ こん 入れる と また か た かた と 音 が し ます ', 
",0
かたかた,"え あこ ん の 噴出 し 口 の うい ん ぐ が 可動 する が 、 かた かた 音 が し て 眠れ ない ', 
",0
かたかた,"深夜 風 が きつく 、 換気 装置 が かた かた 音 を 立て て 、 眠れ ませ ん でし た 
",0
せかせか,"また 他 に 比べ て 、 東横 ふろ ん と 特有 の いけ いけ 感 や せかせか し た 雰囲気 が 無く 、 男性 すたっ ふ による まいる ど な 接客 に 和み まし た 
",1
ちくちく,"だに に 悩まさ れ て 寝不足 です 、 なにか ちくちく する な と 寝 た の です が 夜中 ３ 時 に 目 が さめ 、 それから かゆみ で 朝 まで 寝 れ ず じ まい でし た ', 
",1
ちくちく,"なぜ か 体 もち くちく し て かゆみ が あり まし た 
",0
ころころ,"風速 50 ～ 70 ｍ / h の 風 が 抜ける 場所 の 立地 な ので れん た か ー が ころころ 転がり ます ', 
",1
ころころ,"荷物 を 預ける 時 も 、 それなり の さ い ず の ころころ を かう ん た ー 越し に 渡す 羽目 に … 部屋 に 入っ たら 、 大きな はえ が ２ 匹 ', 
",1
ころころ,"さらに 床 を ころころ で 取る と ごっそり 髪の毛 が … まとも に 掃除 も し て ない の か よ とどめ は 朝 え あこ ん の 空調 が 動か ない → ふろ ん と 曰く 「 24 度 設定 に … 以下 略 」 だめ だ この ほてる 二度と 利用 する こと は ない でしょ う ', 
",1
ころころ,"もっと まめ に 掃除 を する 、 または 掃除 が できる ほうき か ころころ を 置い て おい て ほしい です ', 
",1
ころころ,"入浴 客 が 掃除 する よう に ころころ が 置い て あっ た が 、 し ー と を めくる ため に 手 を 触れる こと が 憚 られる ほど 髪の毛 が 付着 し て い た ', 
",1
ころころ,"大 浴場 は 、 自分 達 で も 掃除 が 出来る 様 に 業務 用 さ い ず のく いっ くる わい ぱ ー の 様 な もっ ぷやころころが 置い て あれ ば と 思い ます ', 
",0
ころころ,"\ u 3000 ほか に も 、 外 は 半袖 で いい くらい 暑い の に 集中 管理 で 暖房 しか きか ない （ 窓 を 開け て い て も 暑く て 眠れ ませ ん でし た ） 、 机 とべ っ どの 間 が 狭く て 椅子 に 座り にくい という こと ろ を 除け ば 、 無料 Wi － Fi が ある 、 風呂 に かび まで は 生え て い ない 、 べ っ ど が 広い 、 椅子 の 足 が ころころ に なっ て おり 動かし やすい 、 築地 に 近く て 周囲 に 飲食 店 が 多い など という いい ところ も ある ので 、 衛生 的 に 問題 が あっ て も 大丈夫 な 方 にとって は 、 問題 は ない の で は ない でしょ う か 
",1
ばりばり,"Web を 1 頁 開く の に 10 秒 かかる の は す とれ す ばりばり です ', 
",1
ばりばり,"お客 さん は ごみ の 上 に 座る の ？ ② 食事 内容 ： べ ー こん は いつ 焼い た の か 冷たく 固く て ばりばり の 紙 の よう だっ た ', 
",1
ばりばり,"何 を 見 て 予約 客 の 応対 し てる の か ？ 施設 も 古く 浴衣 は ばりばり で 着 づらい し ', 
",1
ばりばり,"窓 の 所 も 、 ばりばり に 剥がれ て い て 、 冷蔵庫 の 外 扉 も 汚れ て い た ', 
",1
ばりばり,"朝 ごはん が じゃー に せっ と さ れ て おら ず 、 一 杯 ずつ 持っ て き て くる の に は びっくり ！ しかも ばりばり の ごはん は 、 昨日 の 残り ？ ちょっと 信じ られ ませ ん ', 
",1
ばりばり,"また あ ば ほてる 全体 です が 風呂 に 置い て いる し ゃんぷ ー と りん す の 質 が 悪く 、 朝 に は ばりばり に なる ので 、 見直し て いただき たい です 
",1
よれよれ,"す りっぱ が よれよれ じゃ なけれ ば 、 まだ いい ', 
",1
よれよれ,"部屋 へ の 道順 は 教え られ た ので 
",0
よれよれ,"行け まし た けれど 、 
",0
よれよれ,"ちょっと どう な ん でしょ う ? ふ ぉれすとあどべんちゃ ー 帰り で 
",0
よれよれ,"、 見た目 よれよれ でし た が 、 
",1
よれよれ,"その せい 
",0
よれよれ,"でしょ う 
",0
よれよれ,"か ? 彼女 の ねー む を 見 て おけ ば よかっ た です ', 
",0
よれよれ,"Staff 
",0
よれよれ,"ゆ に ふ ぉ ー む も 色あせ た 、 よれよれ ', 
",1
よれよれ,"か ー てん が よれよれ し て い て 隙間 が できる せい で 日差し が 遮れ ない ', 
",1
よれよれ,"あめ にて ぃ 用品 は 包装 が よれよれ で 、 何 日 も そこ において ある か の よう でし た ', 
",1
よれよれ,"浴衣 の 上 に 置か れ た 手垢 が つい て よれよれ の 折り鶴 に は 、 ぞっと し まし た ', 
",1
よれよれ,"料金 の 割 に は 建物 が 古く 、 部屋 の 壁紙 も よれよれ で 正直 不愉快 でし た 
",1
もくもく,"\ u 3000 先輩 の 方 は 私 の 目 の 前 で もくもくと ご 自身 の 仕事 を する だけ ', 
",0
もくもく,"電話 で 宿泊 者 に は 海老名 の 駅 から わん ぼっ くす を 出し て もらえ ない だろ う か ？\ u 3000 無料 の すま ほ ？ が 部屋 に あり まし た が 、 今どき 使う 人 は 全員 持っ て いる ので 、 要ら ない の で は ？ この 維持 設置 費用 を こ ー ひ ー に 回せる の で は ？\ u 3000 ろ び ー の と いれ の 前 が 喫煙 室 で 、 もくもくと 外 に 匂い が 漏れ て いる の が 気 に なり まし た 
",0
ぽつぽつ,"お湯 を 沸かそ う と 思い 、 ぽっと を 使お う と 蓋 を 開け たら か びがぽつぽつはえていてお 茶 が 飲め ず 、 、 、 ', 
",0
ぽつぽつ,"夜 遅く 雨 が 降り出し 、 とたん 屋根 に 打ち付ける よう な ぽつぽつ という 音 が 出 て 、 寝 にくい ので 部屋 を 変え て 欲しい 旨 ふろ ん と の 方 に 申し出 た ところ 、 満室 で でき ない と の こと で 、 では 、 部屋 代 を 値引き し て 欲しい と 交渉 し た ところ 、 2 割引 しか でき ない と の こと でし た ', 
",1
ぽつぽつ,"が … … ！ お 風呂 に 入ろ う と 思っ て びっくり ！ かび臭く 、 しゃ わ ー か ー てん に は 黒い 点 が ぽつぽつ 、 蛇口 廻り に も 黒 かび が … ', 
",1
ぽつぽつ,"朝食 無料 と あっ た が 、 いざ 会場 に 行く と す ー ぱ ー で 売っ て そう な 菓子 ぱんがぽつぽつとあるだけ 
",0
からから,"
",0
からから,"当日 も 翌日 も 晴天 という 天気 で も なかっ た のに 、 部屋 の 中 だけ は からから でし た ', 
",1
からから,"隣接 する びるのすなっくからからおけぼっくすで 隣 の 部屋 が 扉 を 開け た まま 歌っ て いる よう な 音量 で 明け方 まで 鳴り響い て 寝る こと が 出来 なかっ た ', 
",0
からから,"ば す たぶ は からから だっ た し 、 掃除 など し て ない の でしょ う ', 
",1
からから,"部屋 の 電球 が つい たり 消え たり とえ あこ ん の 音 が からから 音 が し て 夜 は 寝 れ ず べ っ ど のす ぷりんぐもおかしくがっかりなあぱほてるでした ', 
",1
からから,"栄 の 繁華 街 近く な ので 、 夜中 の ２ 時 まで えれ べ ー た ー が 動き っぱなし で 、 からから とけ ー ぶる の 巻き上げ 音 が し て まし た ', 
",1
からから,"また 、 え あこ ん から は 、 からから と 異常 音 が し て うるさく て 苦痛 でし た ', 
",1
からから,"食事 も 品数 から から 見れ ば 並み 以下 … ', 
",0
からから,"部屋 は 臭く て こん せ ん とも 少なく 使い勝手 も 悪い ！ 楽しみ に し て い た 朝食 も 豆腐 なんて からから で 、 店員 は あいさつ なし ！ こんなに 文句 言う の 人生 初めて だ が 、 せっかく 女房 と 旅 し た のに 本当に がっかり でし た ！', 
",1
からから,"狭い 部屋 は らん くから 言っ て やむを得ない として 、 暖房 に 寄る 湿度 が 低く からから だっ た ', 
",1
からから,"る ー むき ー で 電源 を 入れる と 自動的 に 換気扇 が 作動 し 、 乾燥 対策 で ば す たぶ に お湯 を 張っ て 眠っ て も 空気 が からから 
",1
たらたら,"旅行 者 に と いれ っと ぺ ー ぱ ー って 、 一体 なん な ん でしょ う ね ？ 母 と 叔母 から は 不満 たら たら で 、 次 の ほてる （ 私 も よく 使う ） で と いれ っと ぺ ー ぱは 処分 し て もらっ た そう です ', 
",0
たらたら,"し ー つ が たらたら 過ぎ て 、 脚 に まとわりつい て 寝 辛かっ た ', 
",1
たらたら,"ら す と 近く で 入っ た から か 従業 員 の たらたら し た 態度 が 不味 さ を 助長 し て くれ た ', 
",1
たらたら,"ただし 、 ・ 急い で いる に も 関わら ず 研修生 による たらたら し た 対応 ・ 最低 な 朝食 （ 不味い ・ すたっ ふ の 対応 悪 すぎる ・ 無視 する ） の 為 、 近年 まれ に みる 不快 な 思い を し まし た 
",1
ふわふわ,"それ を 定価 販売 と は … ちなみに ば する ー む に 足 の 長い 虫 が ふわふわ と し て い まし た ', 
",1
ふわふわ,"ふわふわ の 敷布団 でし た ', 
",1
ふわふわ,"腰 や 背中 、 首 に 負担 を 感じる うえ 、 この 時期 ふわふわ 布団 が まとわりつい て き て 暑苦しい です ', 
",1
ふわふわ,"何故 あの よう な 身体 が 安定 し ない ふわふわ し た べ っ ど を 使用 し て いる の か 疑問 です ', 
",1
ふわふわ,"ふわふわ し すぎ て 腰 や 上半身 が 沈み 込み 過ぎる から 足 が 上がっ て しまい 、 全く 寝 られ ない ', 
",1
ふわふわ,"べ っ ど は 賛否 両論 ある と 思い ます が 、 ふわふわ 過ぎ て 私 は 寝不足 に なり まし た ', 
",1
ふわふわ,"すると 綿 埃 の 固まり が ふわふわ と 漂う で は あり ませ ん か ！ ！ びっくり し て 食事 に すぐ ふた を し まし た が 、 ほこり の 固まり が 食事 の 中 に 落ち て いく ところ でし た ', 
",1
ふわふわ,"まあ 、 安い ので 部屋 が 狭い の は はじめ から 覚悟 し て い た けれど 、 べ っと が ふわふわ すぎ て ひどかっ た ', 
",1
ふわふわ,"‘ 雲の上 に いる よう な 寝心地 ふわふわ ’ を 期待 し て い た だけ に 残念 な 印象 でし た ', 
",1
ふわふわ,"69 歳 の 母 と 10 歳 の 子 は 「 べ っ ど が ふわふわ で 寝 やすい ！ 」 と 言っ て い まし た が 、 私 と 5 歳 の 子 は ふわふわ し 過ぎ て 眠れ ず 、 明け方 に 敷き ぱっどを 床 に 敷き 、 床 で 一 時間 ほど 寝 まし た ', 
",1
ふわふわ,"69 歳 の 母 と 10 歳 の 子 は 「 べ っ ど が ふわふわ で 寝 やすい ！ 」 と 言っ て い まし た が 、 私 と 5 歳 の 子 は ふわふわ し 過ぎ て 眠れ ず 、 明け方 に 敷き ぱっどを 床 に 敷き 、 床 で 一 時間 ほど 寝 まし た ', 
",1
ふわふわ,"べ っと は ふわふわ し て 、 掛け布団 も なかなか 良い 物 でし た ', 
",1
ふわふわ,"べ っと の まっ とれ す が 異様 に ふわふわ し て て 、 自分 や 家族 の 体 に 合わ ず 、 あまり よく 眠れ ませ ん でし た 
",1
こちこち,"時計 の こちこち 音 も いただけ ない ', 
",1
こちこち,"また 、 東横 いん どこ でも そう です が 、 隣 の 部屋 や 上 の 階 の 物音 や 話し声 が 聞こえ て くる し 、 壁 の 掛時計 の 音 も こちこち 聞こえる ので 、 神経質 な 人 は 嫌がる でしょ う ね ', 
",1
こちこち,"・ 部屋 の 時計 が 今時 、 こちこち と 音 が する 
",1
ぱちぱち,"私 は てれ び を 付け た 時 に 無造作 に ぱちぱち とり も こん を 押し た が 、 その 際 に 繋がっ て しまっ た の だろ う か 
",1
わーわー,"まず わ ー わ ー と はしゃぎ ながら なので 列 が 進ま ない です し 、 よく よく 席 を 数え て みる と 30 席 程度 しか あり ませ ん でし た ', 
",0
わーわー,"けど 、 宿 側 で ふろ あ を 分ける とか そういう 配慮 が 、 せめて がらがら の 平日 くらい あっ て も いい の で は ない か ？ いま も わ ー わ ー と 意味 の 分から ない やりとり が 廊下 で 続い て い ます ', 
",0
わーわー,"他 の 口こみ 通り 
",0
わーわー,"治安 は あまり よく なく 
",0
わーわー,"朝 から ばたばた とる ー むめ ー きん ぐ の 方々 が うるさく 
",0
わーわー,"帰り に えれ べ ー た ー 待ち を し て いる 横 で 
",0
わーわー,"私語 で わ ー わ ー と 話し し て い て 
",0
わーわー,"しまいに 私 の 前 に 来 て 
",0
わーわー,"えれ べ ー た ー 横 の 鏡 で 
",0
わーわー,"髪 など を 治し 始める 始末 
",0
ぎゃーぎゃー,"\ u 3000 深夜 到着 で 疲れ て いる 客 も いる はず な のに 、 ぎゃ ー ぎゃ ー と \ u 3000 騒がせ まくり ', 
",0
ぎゃーぎゃー,"\ u 3000 次 に 気がつい た の が 追加 ぶっ ふ ぇ 2800 円 ？ ？ 今回 は ２ 食 付 何 も 追加 し て ない し 何で こんな もの 取ら れる ん だ か 分から ず \ u 3000 聞く と お待ち ください と わい ん が ぷらすまいなす 0 に なっ て 帰っ て き まし た ・ ・ ・ という こと は 1600 円 余計 に 取る って 事 か ？ ？ ？ まったく 意味 が 分から ず この ２ ８ ０ ０ 円 は 何 だって 聞い て も 的確 に 返事 は 返っ て こ ず ・ ・ ・ は うす わい ん １ ぐらす ７ ０ ０ 円 ｘ ２ \ u 3000１４００ 円 \ u 3000 これ が ぷらまえ ０ \ u 3000 追加 ぶっ ふ ぇ ２ ８ ０ ０ 円 \ u 3000 どう なっ てる の ？ ぎゃ ー ぎゃ ー 言っ てる と 最終 的 に １ ４ ０ ０ 円 の 請求 ・ ・ ・ ・ ・ こんな わけ の 分から ない 請求 は 初めて です \ u 3000 申し訳 ない が ちゃんと し た 説明 を し て 頂き たい ', 
",0
ぎゃーぎゃー,"とにかく 中国人 の 家族 が 扉 を 開け た まま ぎゃ ー ぎゃ ー 騒がしい 状態 でし た 
",0
ちょろちょろ,"しゃ わ ー の お湯 の 勢い と ゆう か ちょろちょろ しか 出 なく て 洗髪 に 大変 苦労 し まし た ', 
",1
ちょろちょろ,"水量 は ちょろちょろ か 、 最大 か でし た ', 
",1
ちょろちょろ,"めいん の すき 焼 は 、 超 浅い 鍋 に ぺらぺら の 肉 3 枚 、 野菜 ちょろちょろ ', 
",1
ちょろちょろ,"その ほか に も 部屋 の と いれ で ちょろちょろ と 水 漏れ が あり 寝不足 の まま 、 翌朝 を 迎え 、 その 旨 を 伝え て 外出 し た が 、 ほてる に 戻っ た 時 に 水 漏れ の 件 を 訪ねる と 、 修理 は 完了 し て い ます と 言わ れ た が 、 結局 、 音 は 小さく なっ て い た が 、 やはり 一 晩 中 ちょろちょろ と 水 の 流れる 音 が 続き 、 寝不足 で 仕事 に 向かい まし た ', 
",1
ちょろちょろ,"その ほか に も 部屋 の と いれ で ちょろちょろ と 水 漏れ が あり 寝不足 の まま 、 翌朝 を 迎え 、 その 旨 を 伝え て 外出 し た が 、 ほてる に 戻っ た 時 に 水 漏れ の 件 を 訪ねる と 、 修理 は 完了 し て い ます と 言わ れ た が 、 結局 、 音 は 小さく なっ て い た が 、 やはり 一 晩 中 ちょろちょろ と 水 の 流れる 音 が 続き 、 寝不足 で 仕事 に 向かい まし た ', 
",1
ちょろちょろ,"おまけ に 使用 中 に 急 に お湯 が 停 まる → 30 秒 ぐらい ちょろちょろ → 復活 を 繰り返す ので 寒い 思い を し まし た ', 
",1
ちょろちょろ,"3 月 13 日 に 414 号 室 に 宿泊 し まし た が 、 部屋 に 入っ た とき から と いれ から 水 漏れ の 音 が ちょろちょろ ・ ・ ・ 結局 う ぉしゅれっとの 水 漏れ の よう です が 一 晩 中気 に なっ て 眠れ ませ ん でし た ', 
",1
ちょろちょろ,"\ u 3000 と いれ ・ ・ ・ 水 が ちょろちょろ 流れる 音 が する ', 
",1
ちょろちょろ,"〇 と いれ の 水 が ちょろちょろ 流れ て い て 、 夜間 に 音 が 気 に なり 、 あまり 良く 寝 れ なかっ た ', 
",1
ちょろちょろ,"と いれ の あたり で ちょろちょろ と 水 の 流れる 音 が ずっと し て い た の が 気 に なり ます ', 
",1
ちょろちょろ,"最悪 な の は 風呂 の 給湯 が ちょろちょろ 程度 と あり え ない 状態 でし た ', 
",1
ちょろちょろ,"・ しゃ わ ー は 目 詰まり ？ な の か 、 穴 の 真中 が ちょろちょろ で 外側 が 勢い よく 出 て い て 効果 的 に 入浴 でき なかっ た ', 
",1
ちょろちょろ,"・ いつも そう だ が 、 しゃ わ ー と いれ のしゃ わ ー が 、 つまっ て いる せい か ちょろちょろ と しか 出 ない ', 
",1
